row_id,label,label_name,title_raw,title_clean,description_raw,description_clean
train_034553,3,Sci/Tech,Gaming Godzillas Prepare for Battle,Gaming Godzillas Prepare for Battle,"Let the games begin. Not the Olympics again, but the all-out battle between Japanese video game giants Sony and Nintendo over their new gaming consoles. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;","Let the games begin. Not the Olympics again, but the all-out battle between Japanese video game giants Sony and Nintendo over their new gaming consoles. -washingtonpost.com"
train_024428,1,Sports,Henman Looks to Continue Domination of Federer in US Open &lt;b&gt;...&lt;/b&gt;,Henman Looks to Continue Domination of Federer in US Open ...,"No Americans in the US Open semifinals today, with world No. 1 Roger Federer facing No. 5 Tim Henman, and former champ and No. 4 seed Lleyton Hewitt taking on Swedish upstart No.","No Americans in the US Open semifinals today, with world No. 1 Roger Federer facing No. 5 Tim Henman, and former champ and No. 4 seed Lleyton Hewitt taking on Swedish upstart No."
train_115542,0,World,"Egypt signs trade deal with Israel, US amid criticism and &lt;b&gt;...&lt;/b&gt;","Egypt signs trade deal with Israel, US amid criticism and ...","Egypt wants jobs. Israel wants a meaningful peace. On Tuesday, they signed an agreement that they hope will fulfill both their goals and maintain the momentum for revitalized Mideast peace negotiations.","Egypt wants jobs. Israel wants a meaningful peace. On Tuesday, they signed an agreement that they hope will fulfill both their goals and maintain the momentum for revitalized Mideast peace negotiations."
train_073964,3,Sci/Tech,Cellular Union Wins Final Approval,Cellular Union Wins Final Approval,"The company's \$41 billion merger with AT T Wireless poses it with the challenge of stitching together networks, billing systems and customer-care operations without inconveniencing customers.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;","The company's $41 billion merger with AT T Wireless poses it with the challenge of stitching together networks, billing systems and customer-care operations without inconveniencing customers.-The Washington Post"
train_022290,0,World,Fresh initiatives on many fronts: Determination in joint &lt;b&gt;...&lt;/b&gt;,Fresh initiatives on many fronts: Determination in joint ...,"NEW DELHI, Sept 8: Pakistan and India announced their determination on Wednesday to resolve the Kashmir issue according to the letter and spirit of the Shimla Agreement , and invoked the purposes ","NEW DELHI, Sept 8: Pakistan and India announced their determination on Wednesday to resolve the Kashmir issue according to the letter and spirit of the Shimla Agreement , and invoked the purposes"
train_112048,2,Business,Grocer Winn-Dixie to Name New CEO -- WSJ,Grocer Winn-Dixie to Name New CEO -- WSJ," NEW YORK (Reuters) - Winn-Dixie Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WIN.N target=/stocks/quickinfo/fullquote""&gt;WIN.N&lt;/A&gt; is  ousting its Chief Executive Frank Lazaran and replacing him  with Peter Lynch, a former executive at the Albertsons Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ABS.N target=/stocks/quickinfo/fullquote""&gt;ABS.N&lt;/A&gt; supermarket chain, the Wall Street Journal reported on  Friday.","NEW YORK (Reuters) - Winn-Dixie Stores Inc. WIN.N is ousting its Chief Executive Frank Lazaran and replacing him with Peter Lynch, a former executive at the Albertsons Inc. ABS.N supermarket chain, the Wall Street Journal reported on Friday."
train_000877,3,Sci/Tech,Google Stays on Track Despite Best Efforts,Google Stays on Track Despite Best Efforts,"It looks like Google's public stock offering will proceed, no matter how hard the company tries to shoot itself in the foot. Not only that, its unique approach to the IPO game could result in an overhaul of federal securities regulations. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/b&gt;&lt;/font&gt;","It looks like Google's public stock offering will proceed, no matter how hard the company tries to shoot itself in the foot. Not only that, its unique approach to the IPO game could result in an overhaul of federal securities regulations. -washingtonpost.com"
train_075976,2,Business,Exxon Mobil Profit Up 56 Percent,Exxon Mobil Profit Up 56 Percent," NEW YORK (Reuters) - Exxon Mobil Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=XOM.N target=/stocks/quickinfo/fullquote""&gt;XOM.N&lt;/A&gt;, the world's  largest publicly traded oil company, on Thursday said quarterly  profit surged 56 percent, driven by soaring oil prices and  strong results from refining operations.","NEW YORK (Reuters) - Exxon Mobil Corp. XOM.N, the world's largest publicly traded oil company, on Thursday said quarterly profit surged 56 percent, driven by soaring oil prices and strong results from refining operations."
train_067792,2,Business,AT T Posts \$7.1 Billion Loss,AT T Posts $7.1 Billion Loss," WASHINGTON (Reuters) - AT T Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=T.N target=/stocks/quickinfo/fullquote""&gt;T.N&lt;/A&gt;, the No. 3 U.S.  telephone company, on Thursday reported a \$7.1 billion  third-quarter loss due to \$12.5 billion in charges for cutting  asset values and jobs as it retreats from consumer services.","WASHINGTON (Reuters) - AT T Corp. T.N, the No. 3 U.S. telephone company, on Thursday reported a $7.1 billion third-quarter loss due to $12.5 billion in charges for cutting asset values and jobs as it retreats from consumer services."
train_061938,3,Sci/Tech,Crawler #39;s New Shoes to Help Space Shuttle Move Toward Return to &lt;b&gt;...&lt;/b&gt;,Crawler's New Shoes to Help Space Shuttle Move Toward Return to ...,"NASAs two crawler transporter vehicles soon will sport new shoes. A \$10 million project to replace the 456 tread belt shoes, weighing more than one ton each, on both crawlers at Kennedy Space Center begins mid-October.","NASAs two crawler transporter vehicles soon will sport new shoes. A $10 million project to replace the 456 tread belt shoes, weighing more than one ton each, on both crawlers at Kennedy Space Center begins mid-October."
train_094011,2,Business,KMart to Buy Sears in \$11.5 Billion Deal,KMart to Buy Sears in $11.5 Billion Deal," NEW YORK (Reuters) - Discount retailer Kmart Holding Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt; will buy department store operator Sears, Roebuck    Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=S.N target=/stocks/quickinfo/fullquote""&gt;S.N&lt;/A&gt; in a \$11.5 billion deal unveiled on Wednesday,  creating the third-largest U.S. retailer.","NEW YORK (Reuters) - Discount retailer Kmart Holding Corp. KMRT.O will buy department store operator Sears, Roebuck Co. S.N in a $11.5 billion deal unveiled on Wednesday, creating the third-largest U.S. retailer."
train_108560,1,Sports,John Flaherty is a career .255 hitter with 78 homers and 384 RBIs. &lt;b&gt;...&lt;/b&gt;,John Flaherty is a career .255 hitter with 78 homers and 384 RBIs. ...,"NEW YORK -- The Yankees made their first player signing of the 2004-05 offseason on Friday, inking backup catcher John Flaherty to a one-year contract.","NEW YORK -- The Yankees made their first player signing of the 2004-05 offseason on Friday, inking backup catcher John Flaherty to a one-year contract."
train_058814,3,Sci/Tech,FCC Proposes Record Fine Against Fox,FCC Proposes Record Fine Against Fox,"Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;","Federal regulators proposed a record indecency fine of nearly $1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties. -AP"
train_118747,3,Sci/Tech,"Gradual Changes to Come for Sprint, Nextel","Gradual Changes to Come for Sprint, Nextel","Cell phone shoppers looking for new deals and features didn't find them Thursday, a day after the phone companies announced a merger that they promised would shake up the wireless business. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;","Cell phone shoppers looking for new deals and features didn't find them Thursday, a day after the phone companies announced a merger that they promised would shake up the wireless business. -The Washington Post"
train_086612,0,World,Top Islamic cleric rushes to bedside of comatose Arafat in French &lt;b&gt;...&lt;/b&gt;,Top Islamic cleric rushes to bedside of comatose Arafat in French ...,A top Islamic cleric was rushing to Palestinian President Yasser Arafat #39;s hospital bedside Wednesday after his coma deepened and his caretaker government chose a burial site.,A top Islamic cleric was rushing to Palestinian President Yasser Arafat's hospital bedside Wednesday after his coma deepened and his caretaker government chose a burial site.
train_061391,0,World,"Three Americans killed, one missing and presumed dead in Green &lt;b&gt;...&lt;/b&gt;","Three Americans killed, one missing and presumed dead in Green ...","(Baghdad, Iraq-AP) Oct. 15, 2004 - The US military now says three Americans were killed and a fourth is missing and presumed dead from an attack on Baghdad #39;s heavily-fortified Green Zone.","(Baghdad, Iraq-AP) Oct. 15, 2004 - The US military now says three Americans were killed and a fourth is missing and presumed dead from an attack on Baghdad's heavily-fortified Green Zone."
train_066603,0,World,Indonesia #39;s new president unveils tried and tested professional &lt;b&gt;...&lt;/b&gt;,Indonesia's new president unveils tried and tested professional ...,"JAKARTA: Indonesia #39;s new President Susilo Bambang Yudhoyono on Wednesday unveiled his new cabinet, a broad selection of familiar faces and trusted professionals tasked with delivering his promises of tackling graft and reviving the economy.","JAKARTA: Indonesia's new President Susilo Bambang Yudhoyono on Wednesday unveiled his new cabinet, a broad selection of familiar faces and trusted professionals tasked with delivering his promises of tackling graft and reviving the economy."
train_114979,2,Business,Oracle Buys PeopleSoft for \$10.3 Billion,Oracle Buys PeopleSoft for $10.3 Billion," SAN FRANCISCO (Reuters) - PeopleSoft Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt; on  Monday agreed to a sweetened \$10.3 billion buyout by rival  software maker Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt;, relenting after a  18-month takeover saga marked by personal insults, courtroom  battles and the ouster of PeopleSoft's chief executive.","SAN FRANCISCO (Reuters) - PeopleSoft Inc. PSFT.O on Monday agreed to a sweetened $10.3 billion buyout by rival software maker Oracle Corp. ORCL.O, relenting after a 18-month takeover saga marked by personal insults, courtroom battles and the ouster of PeopleSoft's chief executive."
