row_id_1,row_id_2,similarity,label_1,label_2,title_clean_1,title_clean_2
train_021946,train_022026,0.9453,2,2,Ex-Banker Quattrone Gets 18 Months Prison,Ex-Banker Quattrone Gets 18 Months Prison (Reuters)
train_041721,train_041751,0.9766,0,2,Tokyo Stocks Fall After Oil Spike (Reuters),Tokyo Stocks Fall After Oil Spike
train_030254,train_030337,0.9375,0,0,Tests Show James Died of Heart Attack,"Heart Attack, Drugs Caused James' Death"
train_047866,train_047964,0.9297,2,2,A Seismic Shift Under the House of Fannie Mae,A Seismic Shift Under the House of Fannie Mae
train_041641,train_041671,0.9375,3,3,"""The Sims 2"" hits one million sales",'The Sims 2' hits one million sales
train_071347,train_071646,0.9141,0,0,"Twelve Iraqis Die in Car Bombs, Clashes","Car Bombs, Clashes Kill 12 Iraqis"
train_118165,train_119875,0.9375,0,0,Full Extent of Indonesia Disaster Slowly Revealed,Full Extent of Indonesia Disaster Slowly Revealed
train_026832,train_026877,0.9375,3,3,"Eyeing Downturn, Chip Makers Trim Equipment Buying","Eyeing Downturn, Chip Makers Trim Equipment Buying"
train_043857,train_043861,0.9609,2,3,CA cutting 5 percent of workforce,CA cutting 5 percent of workforce
train_026763,train_026771,0.9297,3,3,IBM Covets Half of China Business Computer Market (Reuters),IBM Covets Half of China Business Computer Market
train_000010,train_000546,0.9609,2,2,Oil and Economy Cloud Stocks' Outlook,Oil and Economy Cloud Stocks' Outlook
train_093710,train_093994,0.9922,0,0,Putin Says Russia Working on New Nuclear Systems,Putin Says Russia Working on New Nuclear Systems
train_093710,train_093741,0.9219,0,0,Putin Says Russia Working on New Nuclear Systems,Putin Says Russia Working on New Nuclear Systems
train_026013,train_026121,0.9688,2,2,U.S. Airways Asks to Skip Pension Payment,USAir Asks to Skip Pension Payment
train_111582,train_111684,0.9297,3,3,Space Telescopes Spy Dusty Debris of Planets (Reuters),Space Telescopes Spy Dusty Debris of Planets
train_098321,train_098420,0.9375,2,2,Update 1: Pulitzer Inc. Says It's Considering Sale,Pulitzer Inc. says it's considering sale
train_069295,train_069296,0.9609,1,1,Boston Hopes to Make Believers Out of Skeptics (Reuters),Boston Hopes to Make Believers Out of Skeptics
train_069295,train_069652,0.9219,1,1,Boston Hopes to Make Believers Out of Skeptics (Reuters),Boston Hopes to Make Believers Out of Skeptics
train_037160,train_039988,0.9609,3,3,BMW Unveils World's Fastest Hydrogen-Powered Car,BMW Unveils World's Fastest Hydrogen-Powered Car (Reuters)
train_094735,train_094795,0.9141,3,3,Microsoft's Ballmer Warns Asia of Linux Lawsuits,CORRECTED: Microsoft's Ballmer Warns Asia of Linux Lawsuits
train_093990,train_094041,0.9375,0,0,"Pacific Rim Nations Meet on Trade, Security (AP)","Pacific Rim Nations Meet on Trade, Security"
train_117718,train_118553,0.9922,1,1,Competition is sight for Clement,Competition in sight for Clement
train_060736,train_063503,0.9219,3,3,Apple Under Scrutiny as Music Competition Rises,Apple under scrutiny as music competition rises
train_022738,train_022793,0.9062,3,2,Bill Clinton Helps Launch Search Engine (AP),Bill Clinton Helps Launch Search Engine
train_064520,train_064522,0.9453,3,3,Digital Agenda: Homeland security--Companies profiting from fear (page 3),Digital Agenda: Homeland security--Companies profiting from fear
train_064520,train_064521,0.9766,3,3,Digital Agenda: Homeland security--Companies profiting from fear (page 3),Digital Agenda: Homeland security--Companies profiting from fear (page 2)
train_086674,train_086867,0.9688,0,0,Three Dutch Police Injured in Anti-Terror Raid,Three Dutch Police Injured in Anti-Terror Raid
train_086674,train_086716,0.9375,0,0,Three Dutch Police Injured in Anti-Terror Raid,Three Dutch Police Injured in Anti-Terror Raid
train_064419,train_065088,0.9375,2,2,Businesses keep Q3 PC growth on track,Businesses keep Q3 PC growth on track
train_011203,train_011275,0.9766,1,1,The U.S. Gives Mia Hamm a Golden Farewell,The U.S. Gives Mia Hamm a Golden Farewell
train_032159,train_032187,0.9688,0,0,"Ivan, Remnants Blamed for 45 U.S. Deaths","Ivan, Remnants Blamed for 46 U.S. Deaths"
train_058179,train_059180,0.9766,3,3,From spam king to spy master?,From spam king to spymaster
train_032085,train_032405,0.9375,1,1,Sutton Goes for Broke in Final-Day Pairings,Sutton Goes for Broke in Final-Day Pairings
train_020726,train_021157,0.9922,3,3,"TiVo, Netflix Close to Internet Movie Deal-Report (Reuters)","Tivo, Netflix Close to Internet Movie Deal -Report (Reuters)"
train_059970,train_059973,0.9688,1,1,Red Sox Could Lose Schilling for Game Five (Reuters),Red Sox Could Lose Schilling for Game Five
train_070937,train_070945,0.9531,2,2,"Asian Shares Fall on Dollar; Gold, Oil Up","Asian Shares Fall on Dollar; Gold, Oil Up (Reuters)"
train_033551,train_033577,0.9609,0,0,Report: Islamist Group Frees 18 Iraqi Soldiers,Report: Islamist Group Frees 18 Iraqi Soldiers (Reuters)
train_017827,train_018681,0.9219,2,2,Unemployment Drops to 5.4 Percent (AP),Jobs Data Hold Promise of Stronger Growth (AP)
train_045383,train_045437,0.9766,2,2,SEC Charges Brokerage Raymond James,SEC Charges Raymond James with Fraud
train_085841,train_086192,0.9766,3,3,Microsoft Sees $100 Million First Day for 'Halo 2',Microsoft Sees $100 Million First Day for 'Halo 2' Game
train_006670,train_019339,0.9141,1,1,Jones Leads Cowboys to Stunning Win Over Seahawks,Jones Leads Cowboys to Stunning Win Over Seahawks
train_110641,train_110827,0.9453,3,3,McNealy: Sun still strong on Oracle,McNealy: Sun still strong on Oracle (InfoWorld)
train_049429,train_049629,0.9453,3,3,U.S. Researchers Win 2004 Nobel Prize (AP),U.S. Researchers Win 2004 Nobel Prize (AP)
train_101389,train_104139,0.9609,3,3,"After a Decade, Philips Makes PCs Again (Reuters)","After a Decade, Philips Makes PCs Again"
train_003789,train_025201,0.9766,3,3,IBM triples transistor performance with germanium,IBM triples transistor performance with germanium
train_003789,train_031676,0.9688,3,3,IBM triples transistor performance with germanium,IBM triples transistor performance with germanium
train_005270,train_005285,0.9922,2,2,"UAL, Creditors Agree to 30 Day Extension","UAL, Creditors Agree to 30 Day Extension (Reuters)"
train_038815,train_038822,0.9609,0,0,Sudan Security Foils New Sabotage Plot -- Agency (Reuters),Sudan Security Foils New Sabotage Plot -- Agency
train_056190,train_056238,0.9375,3,3,House passes bill imposing prison time over 'spyware',Bill imposes prison time over 'spyware'
train_038750,train_040993,0.9453,3,3,Google Conforms to Chinese Censorship (AP),Google Conforms to Chinese Censorship
train_013863,train_013890,0.9922,0,0,Iraqi Leaders Meet in Peace Effort,Iraqi Leaders Meet in Peace Effort
train_035136,train_035166,0.9297,0,0,Group in Iraq Says Kills Second U.S. Hostage,Group in Iraq Says Kills Second U.S. Hostage (Reuters)
train_073261,train_073279,0.9375,2,2,"Treasuries Flat, Consumer Gloom No Shock","Treasuries Flat, Consumer Gloom No Shock (Reuters)"
train_069631,train_069639,0.9375,0,0,Hamas Gunmen Kill Alleged Collaborator in Gaza,Hamas Gunmen Kill Alleged Collaborator in Gaza (Reuters)
train_091457,train_091519,0.9453,2,0,FDA Encourages Radio Tags on Drug Bottles,F.D.A. Encourages Radio Tags on Drug Bottles
train_040016,train_040017,0.9453,0,0,Bomb Alert Prompts Greek Plane to Land in London (Reuters),Bomb Alert Prompts Greek Plane to Land in London
train_043090,train_043745,0.9688,3,3,Former BEA executives launch open source company,Former BEA executives launch open source company
train_017186,train_017210,0.9609,2,3,Games makers Acclaim ceases ops,Games firm Acclaim ceases ops
train_026783,train_026875,0.9141,3,3,"On Fed Payroll, Hackers Seek to Save America (Reuters)","On Fed Payroll, Hackers Seek to Save America"
train_079934,train_080024,0.9453,2,2,US Stocks Rise on Optimism About Election; Nextel Advances,US Stocks Gain on Optimism About Election; Nextel Advances
train_117806,train_118165,0.9844,0,0,Full Extent of Indonesia Disaster Slowly Revealed,Full Extent of Indonesia Disaster Slowly Revealed
train_117806,train_119875,0.9219,0,0,Full Extent of Indonesia Disaster Slowly Revealed,Full Extent of Indonesia Disaster Slowly Revealed
train_043883,train_043892,0.9219,3,3,INTERVIEW: HP Tries Built-To-Order PCs (Reuters),INTERVIEW: HP Tries Built-To-Order PCs
train_043123,train_043636,0.9219,3,3,Hackers Target Microsoft's JPEG Flaw (AP),Hackers Target Microsoft's JPEG Flaw
train_059974,train_060086,0.9141,1,1,Johnson's Quickfire Hat-Trick Leads U.S. Past Panama,Johnson's Sudden Hat Trick Leads U.S. Past Panama
train_090722,train_090785,0.9688,2,2,Elpida Advances as Shares Start Trading in Tokyo (Update2),Elpida Advances as Shares Start Trading in Tokyo (Update1)
train_090148,train_090178,0.9453,1,1,NBA Wrap: Lakers Rally to Beat Rockets,NBA Wrap: Lakers Rally to Beat Rockets (Reuters)
train_041341,train_041524,0.9453,2,3,"IDC Raises '04 PC Growth View, Trims '05","IDC Raises '04 PC Growth View, Trims '05 (Reuters)"
train_056245,train_056330,0.9219,2,2,Snow Predicts Oil Prices Set to Go Down (Reuters),Snow Predicts Oil Prices Set to Go Down
train_009537,train_009548,0.9531,3,3,Consumers Trade in Home Phones for Mobile and Web,Consumers Trade in Home Phones for Mobile and Web (Reuters)
train_056994,train_057018,0.9453,2,2,Poles line up for shares,Poles Line Up to Buy Shares in Bank
train_056994,train_057113,0.9844,2,2,Poles line up for shares,Poles Line Up for Shares in Bank
train_090332,train_090340,0.9219,2,2,Wall St. Outlook: Bull Market with Legs?,Wall St. Outlook: Bull Market with Legs? (Reuters)
train_070590,train_070621,0.9297,2,2,Poll: Money Managers Bullish on Stocks,Poll: Money Managers Bullish on Stocks (Reuters)
train_095797,train_099972,0.9297,0,0,Suicide Bombers Kill 14 in Iraq,"Car Bombers Strike Near Green Zone, 7 Dead"
train_034854,train_034861,0.9609,1,1,Jazz to Retire Stockton's Number,Jazz to retire Stockton's number
train_031274,train_032123,0.9219,3,3,IBM in Settlement Talks in Pension Case (AP),IBM Wins Time for Talks in Pension Case (AP)
train_093084,train_093127,0.9766,2,2,Dollar Stuck Near Lows Ahead of G20 Meet,Dollar Stuck Near Lows Ahead of G20 Meet (Reuters)
train_093084,train_093148,0.9766,2,2,Dollar Stuck Near Lows Ahead of G20 Meet,Dollar Stuck Near Lows Ahead of G20
train_015133,train_015213,0.9062,3,3,Start-Up Offers Low-Power 'Personal Supercomputers',Start-Up Offers Low-Power 'Personal Supercomputers'
train_064026,train_064031,0.9297,3,3,PC Shipments Rise 12 Percent Worldwide (Reuters),PC Shipments Rise 12 Percent Worldwide
train_064026,train_064220,0.9297,3,3,PC Shipments Rise 12 Percent Worldwide (Reuters),PC Shipments Rise 12 Pct Worldwide in 3rd Quarter
train_051853,train_052038,0.9297,0,0,Woods Marries Model in Barbados Ceremony,Tiger Woods Marries Swede Model in Barbados
train_051853,train_052154,0.9375,0,0,Woods Marries Model in Barbados Ceremony,Woods Marries Swedish Model in Barbados
train_006530,train_006577,0.9141,0,0,U.S. Aircraft Hit Militias in Najaf as Tanks Near Shrine,U.S. Planes Hit Militias as Tanks Near Najaf Shrine
train_045120,train_045242,0.9219,2,2,Oil Nears $50 as Nigeria Worries Persist,Oil Nears $50 on Nigeria Supply Worries
train_067582,train_067624,0.9609,3,3,Photo gallery: Microsoft revs its car Windows,Photo gallery: Microsoft revs car Windows
train_083790,train_083945,0.9141,0,0,"Arafat Has Liver Failure, Officials Say","Arafat Has Liver Failure, Officials Say"
train_116830,train_117128,0.9766,0,0,Turkish PM Heads for EU Summit in Confident Mood,Turkish PM Heads to EU Summit on Confident Mood
train_045617,train_045619,0.9453,3,3,EU judge to Microsoft: Justify penalty suspension,EU judge to Microsoft: Justify penalty suspension
train_058496,train_058568,0.9531,1,1,Reds decide not to re-sign Larkin,=== Reds decide not to re-sign Larkin ===
train_119395,train_119464,0.9062,2,2,UAL Corp. Seeks Bankruptcy Exit Financing,UAL Corp. Seeks Bankruptcy Exit Financing
train_052975,train_053132,0.9219,2,2,ATI Technologies 4th-Qtr Profit Doubles as Sales Rise (Update1),ATI Technologies 4th-Qtr Profit Doubles as Sales Rise (Update2)
train_101979,train_102244,0.9688,3,3,Phishers tapping botnets to automate attacks,News: Phishers tapping botnets to automate attacks
train_071009,train_072255,0.9922,3,3,Soyuz Capsule Lands on Kazakhstan Steppe (AP),Soyuz Capsule Lands on Kazakhstan Steppe (AP)
train_057768,train_057770,0.9531,2,2,NYMEX Crude Near Highs Off $54 (Reuters),NYMEX Crude Near Highs Off $54
train_007538,train_007570,0.9219,3,3,"Gateway's PCs, Notebooks Available at MicroCenter","Gateway's PCs, Notebooks Available at MicroCenter"
train_087308,train_088558,0.9609,3,3,Wanted by the Police: A Good Interface,Wanted by the Police: A Good Interface
train_000646,train_000652,0.9297,1,1,AL Wrap: Koskie Slugs Homer in 10th as Twins Edge Indians,AL Wrap: Koskie Slugs Homer in 10th as Twins Edge Indians (Reuters)
train_086564,train_086850,0.9141,3,3,When invention turns to innovation,Turning invention into innovation
train_059712,train_059942,0.9453,2,2,Tokyo Stocks Weaker as Yen Weighs,Tokyo Stocks Weaker as Yen Weighs (Reuters)
train_025406,train_025915,0.9297,3,3,Nevada's E-Vote Free of Serious Problems (AP),Nevada's E-Vote Free of Serious Problems
train_074414,train_074416,0.9141,2,2,Durable Goods Orders Edge Up in September (Reuters),Durable Goods Orders Edge Up in September
train_012503,train_012619,0.9688,0,0,GOP Want Bush to Turn Attention From Iraq,GOP Wants Bush to Draw Attention Off Iraq
train_064131,train_064151,0.9062,2,2,IBM Net Flat; Says Confident on Outlook,IBM Net Flat; Says Confident on Outlook
train_008682,train_008751,1.0,0,0,Ted Lilly Throws One of Three AL Shutouts,Lilly Throws One of Three Shutouts in AL
train_020785,train_021101,0.9219,3,3,McAfee CFO Richards to Retire in December (AP),McAfee CFO Richards to Retire in December
train_060143,train_060218,0.9609,3,2,Sony Ericsson sees profits triple,Sony Ericsson sees profits triple
train_033304,train_033319,0.9062,0,2,Unilever Issues Profit Warning (AP),Unilever Issues Profit Warning
train_110429,train_110901,0.9219,0,0,Ukraine's Opposition Sees Path to Victory,Ukraine's Opposition Sees Path to Victory (Reuters)
train_108457,train_108686,0.9453,0,0,Thousands Uprooted by Clashes in East Congo - U.N.,Thousands Uprooted by Clashes in East Congo -U.N.
train_063530,train_063611,0.9375,2,2,"Kmart Appoints Lewis New CEO, President","Kmart Appoints Lewis New CEO, President"
train_110897,train_110917,0.9609,2,2,Nikkei at 5-Week Closing Low,Nikkei Hits 5-Week Closing Low
train_046687,train_046842,0.9297,3,3,Antarctic Ozone Hole Smaller This Year -Scientists,Antarctic Ozone Hole Smaller This Year -Scientists (Reuters)
train_109524,train_109539,0.9688,1,1,Clippers' Brand suspended one game,Clippers' Brand Suspended One Game
train_037446,train_037447,0.9297,2,2,Wal-Mart Sued for Racial Discrimination (Reuters),Wal-Mart Sued for Racial Discrimination
train_022164,train_022354,0.9609,3,3,Space Probe Fails to Deploy Its Parachute and Crashes,Space Probe Fails to Deploy Its Parachute and Crashes
train_053798,train_053803,0.9375,3,3,Photo 8 of 8: Global gamers clash for cash,Photo 7 of 8: Global gamers clash for cash
train_053798,train_053805,0.9531,3,3,Photo 8 of 8: Global gamers clash for cash,Photo 4 of 8: Global gamers clash for cash
train_053798,train_053799,0.9688,3,3,Photo 8 of 8: Global gamers clash for cash,Photo 2 of 8: Global gamers clash for cash
train_053798,train_053801,0.9609,3,3,Photo 8 of 8: Global gamers clash for cash,Photo 6 of 8: Global gamers clash for cash
train_053798,train_053800,0.9453,3,3,Photo 8 of 8: Global gamers clash for cash,Photo 5 of 8: Global gamers clash for cash
train_067381,train_067385,0.9453,2,2,AIG Is Target of Grand Jury Investigation,AIG Is Target of Grand Jury Investigation (Reuters)
train_067978,train_068135,0.9141,2,2,"Amazon Posts Profit, Outlook Disappoints","Amazon Posts Profit, Outlook Disappoints"
train_033882,train_033913,0.9141,3,3,Broadcasters Object to Planned Digital TV Bill (Reuters),Broadcasters Object to Planned Digital TV Bill
train_107098,train_107106,0.9062,0,0,UN Lacks Right to Inspect Sites in Iran -- Diplomats (Reuters),UN Lacks Right to Inspect Sites in Iran -- Diplomats
train_030080,train_030126,0.9688,0,0,Settlers or Sharon,Settlers or Sharon
train_024451,train_024458,0.9141,2,2,Small Stocks Lead the Way on Wall Street (Reuters),Small Stocks Lead the Way on Wall Street
train_052414,train_053003,1.0,3,3,On-Demand Internet Video Game Services Vary,On-Demand Video Game Services Vary
train_062861,train_062925,0.9922,0,0,"U.S. Ground, Air Attacks Pound Fallujah","U.S. Ground, Air Attacks Pound Fallujah"
train_017367,train_017394,0.9453,2,2,Dollar Pauses as Market Awaits Jobs Data (Reuters),Dollar Pauses as Market Awaits Jobs Data
train_114379,train_114420,0.9297,2,3,"Stocks Surge on Oracle, PeopleSoft Merger","Stocks Surge on Oracle, PeopleSoft Merger (AP)"
train_064710,train_064740,0.9297,0,0,EU Makes Final Nuke Offer to Iran Thursday-Diplomats,EU Makes Final Nuke Offer to Iran Thursday-Diplomats
train_050334,train_050407,0.9453,3,3,"Nokia, Intel Join Forces on Symbian Phones (Reuters)","Nokia, Intel Join Forces to Develop Symbian Phones (Reuters)"
train_040073,train_040896,0.9688,3,3,NASA: Hurricane Damages Shuttle Building (AP),Jeanne Damages NASA Shuttle Building (AP)
